date,branch_id,branch_name,dish_id,dish_name,category,quantity,revenue,event_flag,weather_condition,temperature,precipitation_mm
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,112,3920000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,39,1950000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,73,4380000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,50,2000000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,38,1330000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,53,2650000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,221,6188000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,101,3030000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,84,2940000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,74,2220000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,76,2888000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,98,4116000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,37,1665000,,mua_rao,32.7,15.0
2026-04-03,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,52,1820000,,mua_rao,32.7,15.0
2026-04-04,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,190,11400000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,137,7535000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,159,10335000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,217,14105000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,168,9240000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,283,15565000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,158,9480000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,326,21190000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,230,8050000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,131,6550000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,91,5460000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,106,4240000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,96,3360000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,118,5900000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,256,7168000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,163,4890000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,166,5810000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,103,3090000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,167,6346000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,276,11592000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,98,4410000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,84,2940000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,119,7140000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,89,4895000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,154,10010000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,96,6240000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,125,6875000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,212,11660000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,110,6600000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,215,13975000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,289,10115000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,141,7050000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,91,5460000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,65,2600000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,208,7280000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,265,13250000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,254,7112000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,167,5010000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,196,6860000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,53,1590000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,248,9424000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,511,21462000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,135,6075000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,80,2800000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,233,13980000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,161,8855000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,211,13715000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,146,9490000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,87,4785000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,128,7040000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,138,8280000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,108,7020000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,102,3570000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,99,4950000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,106,6360000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,82,3280000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,68,2380000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,78,3900000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,193,5404000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,102,3060000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,113,3955000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,58,1740000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,123,4674000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,123,5166000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,60,2700000,,mua_rao,31.4,9.5
2026-04-04,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,90,3150000,,mua_rao,31.4,9.5
2026-04-05,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,195,11700000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,130,7150000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,171,11115000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,113,7345000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,177,9735000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,260,14300000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,174,10440000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,272,17680000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,281,9835000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,121,6050000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,97,5820000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,105,4200000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,109,3815000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,130,6500000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,347,9716000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,155,4650000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,147,5145000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,96,2880000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,185,7030000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,183,7686000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,127,5715000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,107,3745000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,105,6300000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,65,3575000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,89,5785000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,98,6370000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,139,7645000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,199,10945000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,110,6600000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,174,11310000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,266,9310000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,142,7100000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,111,6660000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,72,2880000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,204,7140000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,289,14450000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,261,7308000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,141,4230000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,164,5740000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,52,1560000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,339,12882000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,406,17052000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,169,7605000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,129,4515000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,200,12000000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,156,8580000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,247,16055000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,143,9295000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,108,5940000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,130,7150000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,143,8580000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,141,9165000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,100,3500000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,84,4200000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,135,8100000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,109,4360000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,85,2975000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,96,4800000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,232,6496000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,95,2850000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,120,4200000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,45,1350000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,125,4750000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,189,7938000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,80,3600000,,nang_dep,32.3,0.0
2026-04-05,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,101,3535000,,nang_dep,32.3,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,121,7260000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,85,4675000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,169,10985000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,109,7085000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,90,4950000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,271,14905000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,139,8340000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,284,18460000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,287,10045000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,79,3950000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,48,2880000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,85,3400000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,52,1820000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,67,3350000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,532,14896000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,162,4860000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,131,4585000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,149,4470000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,154,5852000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,145,6090000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,104,4680000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,92,3220000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,76,4560000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,50,2750000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,115,7475000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,62,4030000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,104,5720000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,244,13420000,,nang_dep,32.6,0.0
2026-04-06,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,116,6960000,,nang_dep,32.6,0.0
